iso2c,countryname,year,edate,edate_lag,elec_id,elec_id_lag,parlgov_election_id,parlgov_election_id_lag,incoming_cabinet,incoming_cabinet_name,incoming_caretaker,incoming_minority_cabinet,incoming_president,outgoing_cabinet_lag,outgoing_cabinet_name_lag,outgoing_caretaker_lag,outgoing_minority_cabinet_lag,outgoing_president,cmp_pres,survey_pres,party,party_harmonized,map_vote,map_lr,party_name,partyabbrev,parfam,parfam_harmonized,vote_share,vote_share_lag,parlgov_id_1,parlgov_id_2,parlgov_id_3,parlgov_id_4,parlgov_parfam_1,parlgov_parfam_2,parlgov_parfam_3,parlgov_parfam_4,parlgov_vote_share_1,parlgov_vote_share_lag_1,parlgov_vote_share_2,parlgov_vote_share_lag_2,parlgov_vote_share_3,parlgov_vote_share_lag_3,parlgov_vote_share_4,parlgov_vote_share_lag_4,parlgov_vote_share,parlgov_vote_share_lag,gender_partyleader,gender_partyleader_lag,incoming_cabinet_party,incoming_prime_minister,incoming_support,outgoing_cabinet_party_lag,outgoing_prime_minister_lag,outgoing_support_lag,aux_cabinet_party,aux_cabinet_party_lag,aux_prime_minister,aux_prime_minister_lag,aux_minority,aux_cyid
NL,Netherlands,2002,2002-05-15,1998-05-06,NL-2002-05,NL-1998-05,74,372,763,Balkenende I,0,0,NA,749,Kok II,0,0,NA,0,0,22330,22330,4,G,Democrats'66,D'66,lib liberal,lib,0.051,0.0899,345,NA,NA,NA,lib,NA,NA,NA,0.051,0.0899,NA,NA,NA,NA,NA,NA,0.051,0.0899,2,1,0,0,0,1,0,0,Opposition,Junior Partner,0,0,0,NL.2002
NL,Netherlands,2002,2002-05-15,1998-05-06,NL-2002-05,NL-1998-05,74,372,763,Balkenende I,0,0,NA,749,Kok II,0,0,NA,0,0,22420,22420,3,C,People's Party for Freedom and Democracy,VVD,lib liberal,lib,0.1544,0.2469,1409,NA,NA,NA,lib,NA,NA,NA,0.1544,0.2469,NA,NA,NA,NA,NA,NA,0.1544,0.2469,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,NL.2002
NL,Netherlands,2002,2002-05-15,1998-05-06,NL-2002-05,NL-1998-05,74,372,763,Balkenende I,0,0,NA,749,Kok II,0,0,NA,0,0,22430,22430,8,NA,Livable Netherlands,LN,lib liberal,lib,0.0161,NA,744,NA,NA,NA,nat,NA,NA,NA,0.0161,NA,NA,NA,NA,NA,NA,NA,0.0161,NA,2,NA,0,0,0,NA,NA,NA,Opposition,NA,0,NA,0,NL.2002
NL,Netherlands,2002,2002-05-15,1998-05-06,NL-2002-05,NL-1998-05,74,372,763,Balkenende I,0,0,NA,749,Kok II,0,0,NA,0,0,22521,22521,2,A,Christian Democratic Appeal,CDA,chr christian democrat,mrp,0.2793,0.1837,235,NA,NA,NA,mrp,NA,NA,NA,0.2793,0.1837,NA,NA,NA,NA,NA,NA,0.2793,0.1837,2,2,1,1,0,0,0,0,Main Government,Opposition,1,0,0,NL.2002
NL,Netherlands,2002,2002-05-15,1998-05-06,NL-2002-05,NL-1998-05,74,372,763,Balkenende I,0,0,NA,749,Kok II,0,0,NA,0,0,22526,22526,7,H,Christian Union,CU,chr christian democrat,mrp,0.0254,NA,1206,NA,NA,NA,mrp,NA,NA,NA,0.0254,NA,NA,NA,NA,NA,NA,NA,0.0254,NA,2,NA,0,0,0,NA,NA,NA,Opposition,NA,0,NA,0,NL.2002
NL,Netherlands,2002,2002-05-15,1998-05-06,NL-2002-05,NL-1998-05,74,372,763,Balkenende I,0,0,NA,749,Kok II,0,0,NA,0,0,22711,22711,24,NA,Centre Democrats,NA,nat nationalist,nat,0,0.0061,209,NA,NA,NA,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Extra-parliamentary,Extra-parliamentary,0,0,0,NL.2002
NL,Netherlands,2002,2002-05-15,1998-05-06,NL-2002-05,NL-1998-05,74,372,763,Balkenende I,0,0,NA,749,Kok II,0,0,NA,0,0,22720,22720,9,B,List Pim Fortuyn,LPF,nat nationalist,nat,0.17,NA,456,NA,NA,NA,nat,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.17,NA,2,NA,1,0,0,NA,NA,NA,Junior Partner,NA,0,NA,0,NL.2002
NL,Netherlands,2002,2002-05-15,1998-05-06,NL-2002-05,NL-1998-05,74,372,763,Balkenende I,0,0,NA,749,Kok II,0,0,NA,0,0,22952,22952,6,I,Reformed Political Party,SGP,sip special issue,sip,0.0172,0.0178,1251,NA,NA,NA,mrp,NA,NA,NA,0.0172,0.0178,NA,NA,NA,NA,NA,NA,0.0172,0.0178,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2002
NL,Netherlands,2006,2006-11-22,2003-01-22,NL-2006-11,NL-2003-01,578,335,69,Balkenende V,0,0,NA,124,Balkenende III,0,0,NA,0,0,22110,22110,4,F,Green Left,GL,eco ecologist,eco,0.046,0.0514,756,NA,NA,NA,eco,NA,NA,NA,0.046,0.0514,NA,NA,NA,NA,NA,NA,0.046,0.0514,1,1,0,0,0,0,0,0,Opposition,Opposition,0,0,1,NL.2006
NL,Netherlands,2006,2006-11-22,2003-01-22,NL-2006-11,NL-2003-01,578,335,69,Balkenende V,0,0,NA,124,Balkenende III,0,0,NA,0,0,22220,22220,5,C,Socialist Party,SP,lef socialist or other left,lef,0.1658,0.0632,357,NA,NA,NA,lef,NA,NA,NA,0.1658,0.0632,NA,NA,NA,NA,NA,NA,0.1658,0.0632,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,NL.2006
NL,Netherlands,2006,2006-11-22,2003-01-22,NL-2006-11,NL-2003-01,578,335,69,Balkenende V,0,0,NA,124,Balkenende III,0,0,NA,0,0,22320,22320,2,B,Labour Party,PvdA,soc social democratic,soc,0.2119,0.272,742,NA,NA,NA,soc,NA,NA,NA,0.2119,0.2726,NA,NA,NA,NA,NA,NA,0.2119,0.2726,2,2,1,0,0,0,0,0,Opposition,Opposition,0,0,1,NL.2006
NL,Netherlands,2006,2006-11-22,2003-01-22,NL-2006-11,NL-2003-01,578,335,69,Balkenende V,0,0,NA,124,Balkenende III,0,0,NA,0,0,22330,22330,6,H,Democrats'66,D'66,lib liberal,lib,0.0196,0.04,345,NA,NA,NA,lib,NA,NA,NA,0.0196,0.0407,NA,NA,NA,NA,NA,NA,0.0196,0.0407,2,2,0,0,0,1,0,0,Opposition,Junior Partner,0,0,1,NL.2006
NL,Netherlands,2006,2006-11-22,2003-01-22,NL-2006-11,NL-2003-01,578,335,69,Balkenende V,0,0,NA,124,Balkenende III,0,0,NA,0,0,22420,22420,3,D,People's Party for Freedom and Democracy,VVD,lib liberal,lib,0.1467,0.179,1409,NA,NA,NA,lib,NA,NA,NA,0.1467,0.1791,NA,NA,NA,NA,NA,NA,0.1467,0.1791,2,2,0,0,0,1,0,0,Junior Partner,Junior Partner,0,0,1,NL.2006
NL,Netherlands,2006,2006-11-22,2003-01-22,NL-2006-11,NL-2003-01,578,335,69,Balkenende V,0,0,NA,124,Balkenende III,0,0,NA,0,0,22521,22521,1,A,Christian Democratic Appeal,CDA,chr christian democrat,mrp,0.2651,0.286,235,NA,NA,NA,mrp,NA,NA,NA,0.2651,0.2862,NA,NA,NA,NA,NA,NA,0.2651,0.2862,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,1,NL.2006
NL,Netherlands,2006,2006-11-22,2003-01-22,NL-2006-11,NL-2003-01,578,335,69,Balkenende V,0,0,NA,124,Balkenende III,0,0,NA,0,0,22526,22526,7,G,Christian Union,CU,chr christian democrat,mrp,0.0397,0.0212,1206,NA,NA,NA,mrp,NA,NA,NA,0.0397,0.0212,NA,NA,NA,NA,NA,NA,0.0397,0.0212,2,2,1,0,0,0,0,0,Junior Partner,Opposition,0,0,1,NL.2006
NL,Netherlands,2006,2006-11-22,2003-01-22,NL-2006-11,NL-2003-01,578,335,69,Balkenende V,0,0,NA,124,Balkenende III,0,0,NA,0,0,22722,22722,13,E,Party of Freedom,PVV,nat nationalist,nat,0.0589,NA,1501,NA,NA,NA,nat,NA,NA,NA,0.0589,NA,NA,NA,NA,NA,NA,NA,0.0589,NA,2,NA,0,0,0,0,0,0,Opposition,NA,0,NA,1,NL.2006
NL,Netherlands,2006,2006-11-22,2003-01-22,NL-2006-11,NL-2003-01,578,335,69,Balkenende V,0,0,NA,124,Balkenende III,0,0,NA,0,0,22952,22952,8,I,Reformed Political Party,SGP,sip special issue,sip,0.0156,0.0172,1251,NA,NA,NA,mrp,NA,NA,NA,0.0156,0.0156,NA,NA,NA,NA,NA,NA,0.0156,0.0156,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,NL.2006
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22110,22110,7,G,Green Left,GL,eco ecologist,eco,0.0667,0.046,756,NA,NA,NA,eco,NA,NA,NA,0.0667,0.046,NA,NA,NA,NA,NA,NA,0.0667,0.046,1,1,0,0,0,0,0,0,Opposition,Opposition,0,0,1,NL.2010
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22220,22220,5,E,Socialist Party,SP,lef socialist or other left,lef,0.0982,0.1658,357,NA,NA,NA,lef,NA,NA,NA,0.0982,0.1658,NA,NA,NA,NA,NA,NA,0.0982,0.1658,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,NL.2010
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22320,22320,2,B,Labour Party,PvdA,soc social democratic,soc,0.1963,0.2119,742,NA,NA,NA,soc,NA,NA,NA,0.1963,0.2119,NA,NA,NA,NA,NA,NA,0.1963,0.2119,2,2,0,0,0,1,0,0,Opposition,Opposition,0,0,1,NL.2010
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22330,22330,6,F,Democrats'66,D'66,lib liberal,lib,0.0695,0.0196,345,NA,NA,NA,lib,NA,NA,NA,0.0695,0.0196,NA,NA,NA,NA,NA,NA,0.0695,0.0196,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,NL.2010
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22420,22420,1,A,People's Party for Freedom and Democracy,VVD,lib liberal,lib,0.2049,0.1467,1409,NA,NA,NA,lib,NA,NA,NA,0.2049,0.1467,NA,NA,NA,NA,NA,NA,0.2049,0.1467,2,2,1,1,0,0,0,0,Main Government,Junior Partner,1,0,1,NL.2010
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22521,22521,4,D,Christian Democratic Appeal,CDA,chr christian democrat,mrp,0.1361,0.2651,235,NA,NA,NA,mrp,NA,NA,NA,0.1361,0.2651,NA,NA,NA,NA,NA,NA,0.1361,0.2651,2,2,1,0,0,1,1,0,Junior Partner,Main Government,0,1,1,NL.2010
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22526,22526,8,H,Christian Union,CU,chr christian democrat,mrp,0.0324,0.0397,1206,NA,NA,NA,mrp,NA,NA,NA,0.0324,0.0397,NA,NA,NA,NA,NA,NA,0.0324,0.0397,2,2,0,0,0,1,0,0,Opposition,Junior Partner,0,0,1,NL.2010
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22720,22720,12,NA,List Pim Fortuyn,NA,nat nationalist,nat,0,NA,456,NA,NA,NA,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Extra-parliamentary,NA,0,NA,1,NL.2010
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22722,22722,3,C,Party of Freedom,PVV,nat nationalist,nat,0.1545,0.0589,1501,NA,NA,NA,nat,NA,NA,NA,0.1545,0.0589,NA,NA,NA,NA,NA,NA,0.1545,0.0589,2,2,0,0,1,0,0,0,Supporting Party,Opposition,0,0,1,NL.2010
NL,Netherlands,2010,2010-06-09,2006-11-22,NL-2010-06,NL-2006-11,530,578,804,Rutte I,0,1,NA,69,Balkenende V,0,0,NA,0,0,22952,22952,9,I,Reformed Political Party,SGP,sip special issue,sip,0.0174,0.0156,1251,NA,NA,NA,mrp,NA,NA,NA,0.0174,0.0156,NA,NA,NA,NA,NA,NA,0.0174,0.0156,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,NL.2010
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22110,22110,4,E,Green Left,GL,eco ecologist,eco,0.0233,0.0667,756,NA,NA,NA,eco,NA,NA,NA,0.0233,0.0667,NA,NA,NA,NA,NA,NA,0.0233,0.0667,2,1,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22220,22220,5,F,Socialist Party,SP,lef socialist or other left,lef,0.0965,0.0982,357,NA,NA,NA,lef,NA,NA,NA,0.0965,0.0982,NA,NA,NA,NA,NA,NA,0.0965,0.0982,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22320,22320,2,B,Labour Party,PvdA,soc social democratic,soc,0.2484,0.1963,742,NA,NA,NA,soc,NA,NA,NA,0.2484,0.1963,NA,NA,NA,NA,NA,NA,0.2484,0.1963,2,2,1,0,0,0,0,0,Junior Partner,Opposition,0,0,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22330,22330,6,D,Democrats'66,D'66,lib liberal,lib,0.0803,0.0695,345,NA,NA,NA,lib,NA,NA,NA,0.0803,0.0695,NA,NA,NA,NA,NA,NA,0.0803,0.0695,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22420,22420,3,C,People's Party for Freedom and Democracy,VVD,lib liberal,lib,0.2658,0.2049,1409,NA,NA,NA,lib,NA,NA,NA,0.2658,0.2049,NA,NA,NA,NA,NA,NA,0.2658,0.2049,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22521,22521,1,A,Christian Democratic Appeal,CDA,chr christian democrat,mrp,0.0851,0.1361,235,NA,NA,NA,mrp,NA,NA,NA,0.0851,0.1361,NA,NA,NA,NA,NA,NA,0.0851,0.1361,2,2,0,0,0,1,0,0,Opposition,Junior Partner,0,0,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22526,22526,7,NA,Christian Union,CU,chr christian democrat,mrp,0.0313,0.0324,1206,NA,NA,NA,mrp,NA,NA,NA,0.0313,0.0324,NA,NA,NA,NA,NA,NA,0.0313,0.0324,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22722,22722,9,G,Party of Freedom,PVV,nat nationalist,nat,0.1008,0.1545,1501,NA,NA,NA,nat,NA,NA,NA,0.1008,0.1545,NA,NA,NA,NA,NA,NA,0.1008,0.1545,2,2,0,0,0,0,0,1,Opposition,Supporting Party,0,0,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22951,22951,10,I,Party for the Animals,PvdD,sip special issue,eco,0.0193,0.013,990,NA,NA,NA,sip,NA,NA,NA,0.0193,0.013,NA,NA,NA,NA,NA,NA,0.0193,0.013,1,NA,0,0,0,0,0,0,Opposition,NA,0,NA,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22952,22952,8,H,Reformed Political Party,SGP,sip special issue,sip,0.0209,0.0174,1251,NA,NA,NA,mrp,NA,NA,NA,0.0209,0.0174,NA,NA,NA,NA,NA,NA,0.0209,0.0174,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2012
NL,Netherlands,2012,2012-09-12,2010-06-09,NL-2012-09,NL-2010-06,785,530,1041,Rutte III,0,0,NA,804,Rutte I,0,1,NA,0,0,22953,22953,12,NA,50Plus,50PLUS,sip special issue,sip,0.0188,NA,2109,NA,NA,NA,lib,NA,NA,NA,0.0188,NA,NA,NA,NA,NA,NA,NA,0.0188,NA,1,NA,0,0,0,NA,NA,NA,Opposition,NA,0,NA,0,NL.2012
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22110,22110,4,H,Green Left,GL,eco ecologist,eco,0.0913,0.0233,756,NA,NA,NA,eco,NA,NA,NA,0.091,0.0233,NA,NA,NA,NA,NA,NA,0.091,0.0233,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22220,22220,5,E,Socialist Party,SP,lef socialist or other left,lef,0.0909,0.0965,357,NA,NA,NA,lef,NA,NA,NA,0.091,0.0965,NA,NA,NA,NA,NA,NA,0.091,0.0965,1,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22320,22320,2,B,Labour Party,PvdA,soc social democratic,soc,0.057,0.2484,742,NA,NA,NA,soc,NA,NA,NA,0.057,0.2484,NA,NA,NA,NA,NA,NA,0.057,0.2484,2,2,0,0,0,1,0,0,Opposition,Junior Partner,0,0,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22321,22321,12,L,DENK,DENK,soc social democratic,soc,0.0206,NA,2641,NA,NA,NA,lib,NA,NA,NA,0.021,NA,NA,NA,NA,NA,NA,NA,0.021,NA,2,NA,0,0,0,0,0,0,Opposition,NA,0,NA,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22330,22330,6,F,Democrats'66,D'66,lib liberal,lib,0.122,0.0803,345,NA,NA,NA,lib,NA,NA,NA,0.122,0.0803,NA,NA,NA,NA,NA,NA,0.122,0.0803,2,2,1,0,0,0,0,0,Junior Partner,Opposition,0,0,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22420,22420,3,A,People's Party for Freedom and Democracy,VVD,lib liberal,lib,0.213,0.2658,1409,NA,NA,NA,lib,NA,NA,NA,0.213,0.2658,NA,NA,NA,NA,NA,NA,0.213,0.2658,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22521,22521,1,D,Christian Democratic Appeal,CDA,chr christian democrat,mrp,0.124,0.0851,235,NA,NA,NA,mrp,NA,NA,NA,0.124,0.0851,NA,NA,NA,NA,NA,NA,0.124,0.0851,2,2,1,0,0,0,0,0,Junior Partner,Opposition,0,0,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22526,22526,7,G,Christian Union,CU,chr christian democrat,mrp,0.0339,0.0313,1206,NA,NA,NA,mrp,NA,NA,NA,0.034,0.0313,NA,NA,NA,NA,NA,NA,0.034,0.0313,2,2,1,0,0,0,0,0,Junior Partner,Opposition,0,0,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22722,22722,9,C,Party of Freedom,PVV,nat nationalist,nat,0.1306,0.1008,1501,NA,NA,NA,nat,NA,NA,NA,0.131,0.1008,NA,NA,NA,NA,NA,NA,0.131,0.1008,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22730,22730,14,M,Forum for Democracy,FvD,nat nationalist,nat,0.0178,NA,2642,NA,NA,NA,mrp,NA,NA,NA,0.018,NA,NA,NA,NA,NA,NA,NA,0.018,NA,2,NA,0,0,0,0,0,0,Opposition,NA,0,NA,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22951,22951,10,J,Party for the Animals,PvdD,sip special issue,eco,0.0319,0.0193,990,NA,NA,NA,sip,NA,NA,NA,0.032,0.0193,NA,NA,NA,NA,NA,NA,0.032,0.0193,1,1,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22952,22952,8,I,Reformed Political Party,SGP,sip special issue,sip,0.0208,0.0209,1251,NA,NA,NA,mrp,NA,NA,NA,0.021,0.0209,NA,NA,NA,NA,NA,NA,0.021,0.0209,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2017
NL,Netherlands,2017,2017-03-15,2012-09-12,NL-2017-03,NL-2012-09,1012,785,1530,Rutte V,0,0,NA,1041,Rutte III,0,0,NA,0,0,22953,22953,11,K,50Plus,50PLUS,sip special issue,sip,0.0311,0.0188,2109,NA,NA,NA,lib,NA,NA,NA,0.031,0.0188,NA,NA,NA,NA,NA,NA,0.031,0.0188,1,1,0,0,0,0,0,0,Opposition,Opposition,0,0,0,NL.2017
NO,Norway,1973,1973-09-09,1969-09-07,NO-1973-09,NO-1969-09,523,580,56,Bratteli II,0,1,NA,14,Bratteli I,0,1,NA,0,0,12221,12221,3,G,Socialist Left Party,NA,lef socialist or other left,lef,0.112,NA,81,NA,NA,NA,lef,lef,NA,NA,NA,NA,0.1123,NA,NA,NA,NA,NA,0.1123,NA,2,NA,0,0,0,NA,NA,NA,Opposition,NA,0,NA,1,NO.1973
NO,Norway,1973,1973-09-09,1969-09-07,NO-1973-09,NO-1969-09,523,580,56,Bratteli II,0,1,NA,14,Bratteli I,0,1,NA,0,0,12320,12320,4,D,Norwegian Labour Party,DnA,soc social democratic,soc,0.353,0.465,104,NA,NA,NA,soc,NA,NA,NA,0.3529,0.465,NA,NA,NA,NA,NA,NA,0.3529,0.465,2,2,1,1,0,1,1,0,Main Government,Opposition,1,0,1,NO.1973
NO,Norway,1973,1973-09-09,1969-09-07,NO-1973-09,NO-1969-09,523,580,56,Bratteli II,0,1,NA,14,Bratteli I,0,1,NA,0,0,12420,12420,5,E,Liberal Party,V,lib liberal,lib,0.023,0.094,647,NA,NA,NA,lib,NA,NA,NA,0.0349,0.094,NA,NA,NA,NA,NA,NA,0.0349,0.094,2,2,0,0,0,0,0,0,Opposition,Junior Partner,0,0,1,NO.1973
NO,Norway,1973,1973-09-09,1969-09-07,NO-1973-09,NO-1969-09,523,580,56,Bratteli II,0,1,NA,14,Bratteli I,0,1,NA,0,0,12520,12520,6,B,Christian People's Party,KrF,chr christian democrat,mrp,0.119,0.078,1538,NA,NA,NA,mrp,NA,NA,NA,0.1224,0.087,NA,NA,NA,NA,NA,NA,0.1224,0.087,2,2,0,0,0,0,0,0,Opposition,Junior Partner,0,0,1,NO.1973
NO,Norway,1973,1973-09-09,1969-09-07,NO-1973-09,NO-1969-09,523,580,56,Bratteli II,0,1,NA,14,Bratteli I,0,1,NA,0,0,12620,12620,9,C,Conservative Party,H,con conservative,mrp,0.172,0.188,1435,NA,NA,NA,mrp,NA,NA,NA,0.1738,0.188,NA,NA,NA,NA,NA,NA,0.1738,0.188,2,2,0,0,0,0,0,0,Opposition,Junior Partner,0,0,1,NO.1973
NO,Norway,1973,1973-09-09,1969-09-07,NO-1973-09,NO-1969-09,523,580,56,Bratteli II,0,1,NA,14,Bratteli I,0,1,NA,0,0,12810,12810,7,A,Centre Party,Sp,agr agrarian,lib,0.068,0.09,702,NA,NA,NA,agr,NA,NA,NA,0.1103,0.09,NA,NA,NA,NA,NA,NA,0.1103,0.09,2,2,0,0,0,0,0,0,Opposition,Main Government,0,1,1,NO.1973
NO,Norway,1973,1973-09-09,1969-09-07,NO-1973-09,NO-1969-09,523,580,56,Bratteli II,0,1,NA,14,Bratteli I,0,1,NA,0,0,12951,12951,10,F,Anders Lange's Party,ALP,nat nationalist,nat,0.05,NA,351,NA,NA,NA,nat,NA,NA,NA,0.0501,NA,NA,NA,NA,NA,NA,NA,0.0501,NA,2,NA,0,0,0,NA,NA,NA,Opposition,NA,0,NA,1,NO.1973
NO,Norway,1977,1977-09-11,1973-09-09,NO-1977-09,NO-1973-09,499,523,653,Nordli II,0,1,NA,520,Nordli I,0,1,NA,0,0,12221,12221,3,G,Socialist Left Party,SV,lef socialist or other left,lef,0.042,0.112,81,NA,NA,NA,lef,lef,NA,NA,NA,NA,0.042,0.1123,NA,NA,NA,NA,0.042,0.1123,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,NO.1977
NO,Norway,1977,1977-09-11,1973-09-09,NO-1977-09,NO-1973-09,499,523,653,Nordli II,0,1,NA,520,Nordli I,0,1,NA,0,0,12320,12320,4,D,Norwegian Labour Party,DnA,soc social democratic,soc,0.423,0.353,104,NA,NA,NA,soc,NA,NA,NA,0.423,0.3529,NA,NA,NA,NA,NA,NA,0.423,0.3529,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,1,NO.1977
